registration_area,registration_region,tot_number_new_cases,pop_number,prob,infections10,infections100,infections500,infections1000
Волинська,Ковельський район,210,40395,0.0051986632008912,0,1,3,5
Волинська,Локачинський район,261,21586,0.0120911702029093,0,1,6,12
Волинська,Луцьк,321,217315,0.00147711846858247,0,0,1,1
Волинська,Луцький район,303,66875,0.00453084112149533,0,0,2,5
Волинська,Любешівський район,504,35134,0.0143450788410087,0,1,7,14
Волинська,Любомльський район,309,38578,0.00800974648763544,0,1,4,8
Волинська,Маневицький район,642,53481,0.0120042631962753,0,1,6,12
Волинська,Нововолинськ,285,51010,0.00558713977651441,0,1,3,6
Волинська,Ратнівський район,501,51817,0.00966864156550939,0,1,5,10
Волинська,Рожищенський район,273,38359,0.00711697385229021,0,1,4,7
Волинська,Старовижівський район,120,29660,0.00404585300067431,0,0,2,4
Волинська,Турійський район,318,25889,0.0122832090849395,0,1,6,12
Волинська,Шацький район,129,16585,0.00777811275248719,0,1,4,8
Дніпропетровська,Апостолівський район,66,52509,0.00125692738387705,0,0,1,1
Дніпропетровська,Васильківський район,30,31093,0.000964847393303959,0,0,0,1
Дніпропетровська,Верхньодніпровський район,18,51469,0.000349725077230955,0,0,0,0
Дніпропетровська,Вільногірськ,15,22675,0.000661521499448732,0,0,0,1
